,Runtime,Runtime_0_30,Runtime_31_45,Runtime_46_60,Runtime_61_75,Runtime_76_90,Runtime_91_105,Runtime_106_120,Runtime_121_135,Runtime_136_150,Runtime_151_175,Runtime_176_190,Runtime_191+
5082,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5083,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5084,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5085,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5086,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5087,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5088,137.0,0,0,0,0,0,0,0,0,1,0,0,0
5089,120.0,0,0,0,0,0,0,1,0,0,0,0,0
5090,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5091,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5092,116.0,0,0,0,0,0,0,1,0,0,0,0,0
5093,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5094,126.0,0,0,0,0,0,0,0,1,0,0,0,0
5095,127.0,0,0,0,0,0,0,0,1,0,0,0,0
5096,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5097,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5098,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5099,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5100,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5101,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5102,168.0,0,0,0,0,0,0,0,0,0,1,0,0
5103,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5104,143.0,0,0,0,0,0,0,0,0,1,0,0,0
5105,128.0,0,0,0,0,0,0,0,1,0,0,0,0
5106,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5107,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5108,115.0,0,0,0,0,0,0,1,0,0,0,0,0
5109,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5110,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5111,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5112,173.0,0,0,0,0,0,0,0,0,0,1,0,0
5113,74.0,0,0,0,1,0,0,0,0,0,0,0,0
5114,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5115,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5116,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5117,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5118,102.0,0,0,0,0,0,1,0,0,0,0,0,0
5119,65.0,0,0,0,1,0,0,0,0,0,0,0,0
5120,132.0,0,0,0,0,0,0,0,1,0,0,0,0
5121,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5122,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5123,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5124,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5125,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5126,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5127,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5128,153.0,0,0,0,0,0,0,0,0,0,1,0,0
5129,102.0,0,0,0,0,0,1,0,0,0,0,0,0
5130,109.0,0,0,0,0,0,0,1,0,0,0,0,0
5131,120.0,0,0,0,0,0,0,1,0,0,0,0,0
5132,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5133,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5134,139.0,0,0,0,0,0,0,0,0,1,0,0,0
5135,102.0,0,0,0,0,0,1,0,0,0,0,0,0
5136,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5137,180.0,0,0,0,0,0,0,0,0,0,0,1,0
5138,127.0,0,0,0,0,0,0,0,1,0,0,0,0
5139,63.0,0,0,0,1,0,0,0,0,0,0,0,0
5140,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5141,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5142,153.0,0,0,0,0,0,0,0,0,0,1,0,0
5143,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5144,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5145,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5146,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5147,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5148,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5149,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5150,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5151,164.0,0,0,0,0,0,0,0,0,0,1,0,0
5152,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5153,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5154,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5155,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5156,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5157,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5158,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5159,148.0,0,0,0,0,0,0,0,0,1,0,0,0
5160,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5161,133.0,0,0,0,0,0,0,0,1,0,0,0,0
5162,84.0,0,0,0,0,1,0,0,0,0,0,0,0
5163,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5164,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5165,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5166,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5167,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5168,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5169,55.0,0,0,1,0,0,0,0,0,0,0,0,0
5170,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5171,154.0,0,0,0,0,0,0,0,0,0,1,0,0
5172,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5173,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5174,89.0,0,0,0,0,1,0,0,0,0,0,0,0
5175,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5176,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5177,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5178,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5179,75.0,0,0,0,1,0,0,0,0,0,0,0,0
5180,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5181,135.0,0,0,0,0,0,0,0,1,0,0,0,0
5182,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5183,83.0,0,0,0,0,1,0,0,0,0,0,0,0
5184,86.0,0,0,0,0,1,0,0,0,0,0,0,0
5185,112.0,0,0,0,0,0,0,1,0,0,0,0,0
5186,83.0,0,0,0,0,1,0,0,0,0,0,0,0
5187,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5188,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5189,115.0,0,0,0,0,0,0,1,0,0,0,0,0
5190,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5191,139.0,0,0,0,0,0,0,0,0,1,0,0,0
5192,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5193,115.0,0,0,0,0,0,0,1,0,0,0,0,0
5194,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5195,139.0,0,0,0,0,0,0,0,0,1,0,0,0
5196,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5197,89.0,0,0,0,0,1,0,0,0,0,0,0,0
5198,113.0,0,0,0,0,0,0,1,0,0,0,0,0
5199,116.0,0,0,0,0,0,0,1,0,0,0,0,0
5200,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5201,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5202,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5203,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5204,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5205,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5206,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5207,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5208,109.0,0,0,0,0,0,0,1,0,0,0,0,0
5209,127.0,0,0,0,0,0,0,0,1,0,0,0,0
5210,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5211,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5212,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5213,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5214,150.0,0,0,0,0,0,0,0,0,1,0,0,0
5215,259.0,0,0,0,0,0,0,0,0,0,0,0,1
5216,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5217,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5218,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5219,150.0,0,0,0,0,0,0,0,0,1,0,0,0
5220,140.0,0,0,0,0,0,0,0,0,1,0,0,0
5221,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5222,114.0,0,0,0,0,0,0,1,0,0,0,0,0
5223,86.0,0,0,0,0,1,0,0,0,0,0,0,0
5224,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5225,117.0,0,0,0,0,0,0,1,0,0,0,0,0
5226,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5227,128.0,0,0,0,0,0,0,0,1,0,0,0,0
5228,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5229,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5230,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5231,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5232,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5233,102.0,0,0,0,0,0,1,0,0,0,0,0,0
5234,123.0,0,0,0,0,0,0,0,1,0,0,0,0
5235,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5236,114.0,0,0,0,0,0,0,1,0,0,0,0,0
5237,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5238,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5239,152.0,0,0,0,0,0,0,0,0,0,1,0,0
5240,60.0,0,0,1,0,0,0,0,0,0,0,0,0
5241,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5242,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5243,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5244,116.0,0,0,0,0,0,0,1,0,0,0,0,0
5245,102.0,0,0,0,0,0,1,0,0,0,0,0,0
5246,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5247,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5248,140.0,0,0,0,0,0,0,0,0,1,0,0,0
5249,150.0,0,0,0,0,0,0,0,0,1,0,0,0
5250,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5251,122.0,0,0,0,0,0,0,0,1,0,0,0,0
5252,84.0,0,0,0,0,1,0,0,0,0,0,0,0
5253,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5254,82.0,0,0,0,0,1,0,0,0,0,0,0,0
5255,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5256,112.0,0,0,0,0,0,0,1,0,0,0,0,0
5257,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5258,89.0,0,0,0,0,1,0,0,0,0,0,0,0
5259,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5260,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5261,117.0,0,0,0,0,0,0,1,0,0,0,0,0
5262,84.0,0,0,0,0,1,0,0,0,0,0,0,0
5263,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5264,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5265,152.0,0,0,0,0,0,0,0,0,0,1,0,0
5266,113.0,0,0,0,0,0,0,1,0,0,0,0,0
5267,116.0,0,0,0,0,0,0,1,0,0,0,0,0
5268,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5269,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5270,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5271,89.0,0,0,0,0,1,0,0,0,0,0,0,0
5272,145.0,0,0,0,0,0,0,0,0,1,0,0,0
5273,84.0,0,0,0,0,1,0,0,0,0,0,0,0
5274,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5275,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5276,113.0,0,0,0,0,0,0,1,0,0,0,0,0
5277,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5278,137.0,0,0,0,0,0,0,0,0,1,0,0,0
5279,113.0,0,0,0,0,0,0,1,0,0,0,0,0
5280,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5281,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5282,198.0,0,0,0,0,0,0,0,0,0,0,0,1
5283,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5284,85.0,0,0,0,0,1,0,0,0,0,0,0,0
5285,136.0,0,0,0,0,0,0,0,0,0,0,0,0
5286,84.0,0,0,0,0,1,0,0,0,0,0,0,0
5287,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5288,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5289,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5290,173.0,0,0,0,0,0,0,0,0,0,1,0,0
5291,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5292,116.0,0,0,0,0,0,0,1,0,0,0,0,0
5293,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5294,147.0,0,0,0,0,0,0,0,0,1,0,0,0
5295,124.0,0,0,0,0,0,0,0,1,0,0,0,0
5296,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5297,78.0,0,0,0,0,1,0,0,0,0,0,0,0
5298,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5299,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5300,113.0,0,0,0,0,0,0,1,0,0,0,0,0
5301,152.0,0,0,0,0,0,0,0,0,0,1,0,0
5302,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5303,85.0,0,0,0,0,1,0,0,0,0,0,0,0
5304,121.0,0,0,0,0,0,0,0,0,0,0,0,0
5305,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5306,86.0,0,0,0,0,1,0,0,0,0,0,0,0
5307,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5308,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5309,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5310,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5311,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5312,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5313,128.0,0,0,0,0,0,0,0,1,0,0,0,0
5314,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5315,27.0,1,0,0,0,0,0,0,0,0,0,0,0
5316,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5317,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5318,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5319,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5320,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5321,83.0,0,0,0,0,1,0,0,0,0,0,0,0
5322,109.0,0,0,0,0,0,0,1,0,0,0,0,0
5323,117.0,0,0,0,0,0,0,1,0,0,0,0,0
5324,79.0,0,0,0,0,1,0,0,0,0,0,0,0
5325,137.0,0,0,0,0,0,0,0,0,1,0,0,0
5326,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5327,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5328,109.0,0,0,0,0,0,0,1,0,0,0,0,0
5329,115.0,0,0,0,0,0,0,1,0,0,0,0,0
5330,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5331,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5332,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5333,145.0,0,0,0,0,0,0,0,0,1,0,0,0
5334,86.0,0,0,0,0,1,0,0,0,0,0,0,0
5335,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5336,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5337,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5338,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5339,120.0,0,0,0,0,0,0,1,0,0,0,0,0
5340,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5341,112.0,0,0,0,0,0,0,1,0,0,0,0,0
5342,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5343,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5344,57.0,0,0,1,0,0,0,0,0,0,0,0,0
5345,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5346,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5347,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5348,83.0,0,0,0,0,1,0,0,0,0,0,0,0
5349,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5350,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5351,125.0,0,0,0,0,0,0,0,1,0,0,0,0
5352,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5353,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5354,139.0,0,0,0,0,0,0,0,0,1,0,0,0
5355,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5356,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5357,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5358,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5359,120.0,0,0,0,0,0,0,1,0,0,0,0,0
5360,125.0,0,0,0,0,0,0,0,1,0,0,0,0
5361,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5362,115.0,0,0,0,0,0,0,1,0,0,0,0,0
5363,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5364,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5365,134.0,0,0,0,0,0,0,0,1,0,0,0,0
5366,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5367,69.0,0,0,0,1,0,0,0,0,0,0,0,0
5368,83.0,0,0,0,0,1,0,0,0,0,0,0,0
5369,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5370,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5371,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5372,153.0,0,0,0,0,0,0,0,0,0,1,0,0
5373,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5374,115.0,0,0,0,0,0,0,1,0,0,0,0,0
5375,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5376,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5377,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5378,102.0,0,0,0,0,0,1,0,0,0,0,0,0
5379,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5380,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5381,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5382,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5383,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5384,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5385,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5386,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5387,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5388,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5389,135.0,0,0,0,0,0,0,0,1,0,0,0,0
5390,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5391,127.0,0,0,0,0,0,0,0,1,0,0,0,0
5392,113.0,0,0,0,0,0,0,1,0,0,0,0,0
5393,138.0,0,0,0,0,0,0,0,0,1,0,0,0
5394,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5395,176.0,0,0,0,0,0,0,0,0,0,0,0,0
5396,18.0,1,0,0,0,0,0,0,0,0,0,0,0
5397,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5398,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5399,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5400,77.0,0,0,0,0,1,0,0,0,0,0,0,0
5401,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5402,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5403,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5404,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5405,85.0,0,0,0,0,1,0,0,0,0,0,0,0
5406,93.0,0,0,0,0,0,1,0,0,0,0,0,0
5407,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5408,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5409,134.0,0,0,0,0,0,0,0,1,0,0,0,0
5410,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5411,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5412,82.0,0,0,0,0,1,0,0,0,0,0,0,0
5413,131.0,0,0,0,0,0,0,0,1,0,0,0,0
5414,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5415,59.0,0,0,1,0,0,0,0,0,0,0,0,0
5416,148.0,0,0,0,0,0,0,0,0,1,0,0,0
5417,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5418,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5419,182.0,0,0,0,0,0,0,0,0,0,0,1,0
5420,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5421,27.0,1,0,0,0,0,0,0,0,0,0,0,0
5422,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5423,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5424,138.0,0,0,0,0,0,0,0,0,1,0,0,0
5425,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5426,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5427,136.0,0,0,0,0,0,0,0,0,0,0,0,0
5428,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5429,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5430,103.0,0,0,0,0,0,1,0,0,0,0,0,0
5431,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5432,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5433,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5434,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5435,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5436,121.0,0,0,0,0,0,0,0,0,0,0,0,0
5437,118.0,0,0,0,0,0,0,1,0,0,0,0,0
5438,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5439,125.0,0,0,0,0,0,0,0,1,0,0,0,0
5440,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5441,82.0,0,0,0,0,1,0,0,0,0,0,0,0
5442,179.0,0,0,0,0,0,0,0,0,0,0,1,0
5443,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5444,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5445,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5446,144.0,0,0,0,0,0,0,0,0,1,0,0,0
5447,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5448,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5449,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5450,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5451,84.0,0,0,0,0,1,0,0,0,0,0,0,0
5452,42.0,0,1,0,0,0,0,0,0,0,0,0,0
5453,57.0,0,0,1,0,0,0,0,0,0,0,0,0
5454,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5455,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5456,153.0,0,0,0,0,0,0,0,0,0,1,0,0
5457,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5458,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5459,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5460,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5461,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5462,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5463,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5464,77.0,0,0,0,0,1,0,0,0,0,0,0,0
5465,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5466,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5467,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5468,127.0,0,0,0,0,0,0,0,1,0,0,0,0
5469,148.0,0,0,0,0,0,0,0,0,1,0,0,0
5470,83.0,0,0,0,0,1,0,0,0,0,0,0,0
5471,110.0,0,0,0,0,0,0,1,0,0,0,0,0
5472,82.0,0,0,0,0,1,0,0,0,0,0,0,0
5473,75.0,0,0,0,1,0,0,0,0,0,0,0,0
5474,94.0,0,0,0,0,0,1,0,0,0,0,0,0
5475,137.0,0,0,0,0,0,0,0,0,1,0,0,0
5476,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5477,154.0,0,0,0,0,0,0,0,0,0,1,0,0
5478,139.0,0,0,0,0,0,0,0,0,1,0,0,0
5479,106.0,0,0,0,0,0,0,0,0,0,0,0,0
5480,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5481,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5482,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5483,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5484,,0,0,0,0,0,0,0,0,0,0,0,0
5485,87.0,0,0,0,0,1,0,0,0,0,0,0,0
5486,107.0,0,0,0,0,0,0,1,0,0,0,0,0
5487,86.0,0,0,0,0,1,0,0,0,0,0,0,0
5488,109.0,0,0,0,0,0,0,1,0,0,0,0,0
5489,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5490,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5491,92.0,0,0,0,0,0,1,0,0,0,0,0,0
5492,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5493,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5494,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5495,113.0,0,0,0,0,0,0,1,0,0,0,0,0
5496,131.0,0,0,0,0,0,0,0,1,0,0,0,0
5497,88.0,0,0,0,0,1,0,0,0,0,0,0,0
5498,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5499,153.0,0,0,0,0,0,0,0,0,0,1,0,0
5500,86.0,0,0,0,0,1,0,0,0,0,0,0,0
5501,111.0,0,0,0,0,0,0,1,0,0,0,0,0
5502,105.0,0,0,0,0,0,1,0,0,0,0,0,0
5503,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5504,100.0,0,0,0,0,0,1,0,0,0,0,0,0
5505,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5506,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5507,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5508,112.0,0,0,0,0,0,0,1,0,0,0,0,0
5509,99.0,0,0,0,0,0,1,0,0,0,0,0,0
5510,108.0,0,0,0,0,0,0,1,0,0,0,0,0
5511,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5512,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5513,104.0,0,0,0,0,0,1,0,0,0,0,0,0
5514,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5515,101.0,0,0,0,0,0,1,0,0,0,0,0,0
5516,75.0,0,0,0,1,0,0,0,0,0,0,0,0
5517,86.0,0,0,0,0,1,0,0,0,0,0,0,0
5518,114.0,0,0,0,0,0,0,1,0,0,0,0,0
5519,122.0,0,0,0,0,0,0,0,1,0,0,0,0
5520,119.0,0,0,0,0,0,0,1,0,0,0,0,0
5521,95.0,0,0,0,0,0,1,0,0,0,0,0,0
5522,96.0,0,0,0,0,0,1,0,0,0,0,0,0
5523,130.0,0,0,0,0,0,0,0,1,0,0,0,0
5524,98.0,0,0,0,0,0,1,0,0,0,0,0,0
5525,97.0,0,0,0,0,0,1,0,0,0,0,0,0
5526,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5527,90.0,0,0,0,0,1,0,0,0,0,0,0,0
5528,91.0,0,0,0,0,0,0,0,0,0,0,0,0
5529,158.0,0,0,0,0,0,0,0,0,0,1,0,0
