,0,1,tomato_score
2631,46,100,46.0
2632,46,100,46.0
2633,46,100,46.0
2634,46,100,46.0
2635,46,100,46.0
2636,46,100,46.0
2637,46,100,46.0
2638,46,100,46.0
2639,46,100,46.0
2640,46,100,46.0
2641,46,100,46.0
2642,46,100,46.0
2643,46,100,46.0
2644,46,100,46.0
2645,46,100,46.0
2646,46,100,46.0
2647,46,100,46.0
2648,46,100,46.0
2649,46,100,46.0
2650,46,100,46.0
2651,46,100,46.0
2652,46,100,46.0
2653,46,100,46.0
2654,46,100,46.0
2655,46,100,46.0
2656,46,100,46.0
2657,46,100,46.0
2658,46,100,46.0
2659,46,100,46.0
2660,46,100,46.0
2661,46,100,46.0
2662,46,100,46.0
2663,46,100,46.0
2664,46,100,46.0
2665,46,100,46.0
2666,46,100,46.0
2667,46,100,46.0
2668,46,100,46.0
2669,46,100,46.0
2670,46,100,46.0
2671,46,100,46.0
2672,46,100,46.0
2673,46,100,46.0
2674,46,100,46.0
2675,46,100,46.0
2676,46,100,46.0
2677,46,100,46.0
2678,46,100,46.0
2679,46,100,46.0
2680,46,100,46.0
2681,46,100,46.0
2682,46,100,46.0
2683,46,100,46.0
2684,46,100,46.0
2685,46,100,46.0
2686,46,100,46.0
2687,46,100,46.0
2688,46,100,46.0
2689,46,100,46.0
2690,46,100,46.0
2691,46,100,46.0
2692,46,100,46.0
2693,46,100,46.0
2694,46,100,46.0
2695,46,100,46.0
2696,46,100,46.0
2697,45,100,45.0
2698,45,100,45.0
2699,45,100,45.0
2700,45,100,45.0
2701,45,100,45.0
2702,45,100,45.0
2703,45,100,45.0
2704,45,100,45.0
2705,45,100,45.0
2706,45,100,45.0
2707,45,100,45.0
2708,45,100,45.0
2709,45,100,45.0
2710,45,100,45.0
2711,45,100,45.0
2712,45,100,45.0
2713,45,100,45.0
2714,45,100,45.0
2715,45,100,45.0
2716,45,100,45.0
2717,45,100,45.0
2718,45,100,45.0
2719,45,100,45.0
2720,45,100,45.0
2721,45,100,45.0
2722,45,100,45.0
2723,45,100,45.0
2724,45,100,45.0
2725,45,100,45.0
2726,45,100,45.0
2727,45,100,45.0
2728,45,100,45.0
2729,45,100,45.0
2730,45,100,45.0
2731,45,100,45.0
2732,45,100,45.0
2733,45,100,45.0
2734,45,100,45.0
2735,45,100,45.0
2736,45,100,45.0
2737,45,100,45.0
2738,45,100,45.0
2739,45,100,45.0
2740,45,100,45.0
2741,45,100,45.0
2742,45,100,45.0
2743,45,100,45.0
2744,45,100,45.0
2745,45,100,45.0
2746,45,100,45.0
2747,45,100,45.0
2748,45,100,45.0
2749,45,100,45.0
2750,45,100,45.0
2751,45,100,45.0
2752,45,100,45.0
2753,45,100,45.0
2754,45,100,45.0
2755,45,100,45.0
2756,45,100,45.0
2757,45,100,45.0
2758,45,100,45.0
2759,45,100,45.0
2760,45,100,45.0
2761,45,100,45.0
2762,45,100,45.0
2763,45,100,45.0
2764,45,100,45.0
2765,45,100,45.0
2766,45,100,45.0
2767,45,100,45.0
2768,45,100,45.0
2769,45,100,45.0
2770,45,100,45.0
2771,45,100,45.0
2772,45,100,45.0
2773,45,100,45.0
2774,45,100,45.0
2775,44,100,44.0
2776,44,100,44.0
2777,44,100,44.0
2778,44,100,44.0
2779,44,100,44.0
2780,44,100,44.0
2781,44,100,44.0
2782,44,100,44.0
2783,44,100,44.0
2784,44,100,44.0
2785,44,100,44.0
2786,44,100,44.0
2787,44,100,44.0
2788,44,100,44.0
2789,44,100,44.0
2790,44,100,44.0
2791,44,100,44.0
2792,44,100,44.0
2793,44,100,44.0
2794,44,100,44.0
2795,44,100,44.0
2796,44,100,44.0
2797,44,100,44.0
2798,44,100,44.0
2799,44,100,44.0
2800,44,100,44.0
2801,44,100,44.0
2802,44,100,44.0
2803,44,100,44.0
2804,44,100,44.0
2805,44,100,44.0
2806,44,100,44.0
2807,44,100,44.0
2808,44,100,44.0
2809,44,100,44.0
2810,44,100,44.0
2811,44,100,44.0
2812,44,100,44.0
2813,44,100,44.0
2814,44,100,44.0
2815,44,100,44.0
2816,44,100,44.0
2817,44,100,44.0
2818,44,100,44.0
2819,44,100,44.0
2820,44,100,44.0
2821,44,100,44.0
2822,44,100,44.0
2823,44,100,44.0
2824,44,100,44.0
2825,44,100,44.0
2826,44,100,44.0
2827,44,100,44.0
2828,44,100,44.0
2829,44,100,44.0
2830,44,100,44.0
2831,44,100,44.0
2832,44,100,44.0
2833,44,100,44.0
2834,44,100,44.0
2835,44,100,44.0
2836,44,100,44.0
2837,44,100,44.0
2838,44,100,44.0
2839,44,100,44.0
2840,44,100,44.0
2841,44,100,44.0
2842,44,100,44.0
2843,44,100,44.0
2844,44,100,44.0
2845,44,100,44.0
2846,44,100,44.0
2847,44,100,44.0
2848,44,100,44.0
2849,44,100,44.0
2850,44,100,44.0
2851,44,100,44.0
2852,44,100,44.0
2853,44,100,44.0
2854,44,100,44.0
2855,44,100,44.0
2856,44,100,44.0
2857,44,100,44.0
2858,44,100,44.0
2859,44,100,44.0
2860,44,100,44.0
2861,44,100,44.0
2862,44,100,44.0
2863,44,100,44.0
2864,44,100,44.0
2865,44,100,44.0
2866,44,100,44.0
2867,44,100,44.0
2868,44,100,44.0
2869,44,100,44.0
2870,44,100,44.0
2871,44,100,44.0
2872,44,100,44.0
2873,44,100,44.0
2874,44,100,44.0
2875,44,100,44.0
2876,44,100,44.0
2877,44,100,44.0
2878,44,100,44.0
2879,44,100,44.0
2880,44,100,44.0
2881,44,100,44.0
2882,43,100,43.0
2883,43,100,43.0
2884,43,100,43.0
2885,43,100,43.0
2886,43,100,43.0
2887,43,100,43.0
2888,43,100,43.0
2889,43,100,43.0
2890,43,100,43.0
2891,43,100,43.0
2892,43,100,43.0
2893,43,100,43.0
2894,43,100,43.0
2895,43,100,43.0
2896,43,100,43.0
2897,43,100,43.0
2898,43,100,43.0
2899,43,100,43.0
2900,43,100,43.0
2901,43,100,43.0
2902,43,100,43.0
2903,43,100,43.0
2904,43,100,43.0
2905,43,100,43.0
2906,43,100,43.0
2907,43,100,43.0
2908,43,100,43.0
2909,43,100,43.0
2910,43,100,43.0
2911,43,100,43.0
2912,43,100,43.0
2913,43,100,43.0
2914,43,100,43.0
2915,43,100,43.0
2916,43,100,43.0
2917,43,100,43.0
2918,43,100,43.0
2919,43,100,43.0
2920,43,100,43.0
2921,43,100,43.0
2922,43,100,43.0
2923,43,100,43.0
2924,43,100,43.0
2925,43,100,43.0
2926,43,100,43.0
2927,43,100,43.0
2928,43,100,43.0
2929,43,100,43.0
2930,43,100,43.0
2931,43,100,43.0
2932,43,100,43.0
2933,43,100,43.0
2934,43,100,43.0
2935,43,100,43.0
2936,43,100,43.0
2937,43,100,43.0
2938,43,100,43.0
2939,43,100,43.0
2940,43,100,43.0
2941,43,100,43.0
2942,43,100,43.0
2943,43,100,43.0
2944,43,100,43.0
2945,43,100,43.0
2946,43,100,43.0
2947,43,100,43.0
2948,43,100,43.0
2949,43,100,43.0
2950,43,100,43.0
2951,43,100,43.0
2952,43,100,43.0
2953,43,100,43.0
2954,43,100,43.0
2955,43,100,43.0
2956,43,100,43.0
2957,43,100,43.0
2958,43,100,43.0
2959,43,100,43.0
2960,43,100,43.0
2961,43,100,43.0
2962,43,100,43.0
2963,43,100,43.0
2964,43,100,43.0
2965,43,100,43.0
2966,43,100,43.0
2967,43,100,43.0
2968,43,100,43.0
2969,43,100,43.0
2970,43,100,43.0
2971,43,100,43.0
2972,43,100,43.0
2973,43,100,43.0
2974,43,100,43.0
2975,43,100,43.0
2976,43,100,43.0
2977,43,100,43.0
2978,42,100,42.0
2979,42,100,42.0
2980,42,100,42.0
2981,42,100,42.0
2982,42,100,42.0
2983,42,100,42.0
2984,42,100,42.0
2985,42,100,42.0
2986,42,100,42.0
2987,42,100,42.0
2988,42,100,42.0
2989,42,100,42.0
2990,42,100,42.0
2991,42,100,42.0
2992,42,100,42.0
2993,42,100,42.0
2994,42,100,42.0
2995,42,100,42.0
2996,42,100,42.0
2997,42,100,42.0
2998,42,100,42.0
2999,42,100,42.0
3000,42,100,42.0
3001,42,100,42.0
3002,42,100,42.0
3003,42,100,42.0
3004,42,100,42.0
3005,42,100,42.0
3006,42,100,42.0
3007,42,100,42.0
3008,42,100,42.0
3009,42,100,42.0
3010,42,100,42.0
3011,42,100,42.0
3012,42,100,42.0
3013,42,100,42.0
3014,42,100,42.0
3015,42,100,42.0
3016,42,100,42.0
3017,42,100,42.0
3018,42,100,42.0
3019,42,100,42.0
3020,42,100,42.0
3021,42,100,42.0
3022,42,100,42.0
3023,42,100,42.0
3024,42,100,42.0
3025,42,100,42.0
3026,42,100,42.0
3027,42,100,42.0
3028,42,100,42.0
3029,42,100,42.0
3030,42,100,42.0
3031,42,100,42.0
3032,42,100,42.0
3033,42,100,42.0
3034,42,100,42.0
3035,42,100,42.0
3036,42,100,42.0
3037,42,100,42.0
3038,42,100,42.0
3039,42,100,42.0
3040,42,100,42.0
3041,42,100,42.0
3042,42,100,42.0
3043,42,100,42.0
3044,42,100,42.0
3045,42,100,42.0
3046,42,100,42.0
3047,42,100,42.0
3048,42,100,42.0
3049,42,100,42.0
3050,42,100,42.0
3051,42,100,42.0
3052,42,100,42.0
3053,42,100,42.0
3054,42,100,42.0
3055,42,100,42.0
3056,42,100,42.0
3057,42,100,42.0
3058,42,100,42.0
3059,42,100,42.0
3060,42,100,42.0
3061,42,100,42.0
3062,42,100,42.0
3063,42,100,42.0
3064,42,100,42.0
3065,42,100,42.0
3066,42,100,42.0
3067,42,100,42.0
3068,41,100,41.0
3069,41,100,41.0
3070,41,100,41.0
3071,41,100,41.0
3072,41,100,41.0
3073,41,100,41.0
3074,41,100,41.0
3075,41,100,41.0
3076,41,100,41.0
3077,41,100,41.0
3078,41,100,41.0
3079,41,100,41.0
3080,41,100,41.0
3081,41,100,41.0
3082,41,100,41.0
3083,41,100,41.0
3084,41,100,41.0
3085,41,100,41.0
3086,41,100,41.0
3087,41,100,41.0
3088,41,100,41.0
3089,41,100,41.0
3090,41,100,41.0
3091,41,100,41.0
3092,41,100,41.0
3093,41,100,41.0
3094,41,100,41.0
3095,41,100,41.0
3096,41,100,41.0
3097,41,100,41.0
3098,41,100,41.0
3099,41,100,41.0
3100,41,100,41.0
3101,41,100,41.0
3102,41,100,41.0
3103,41,100,41.0
3104,41,100,41.0
3105,41,100,41.0
3106,41,100,41.0
3107,41,100,41.0
3108,41,100,41.0
3109,41,100,41.0
3110,41,100,41.0
3111,41,100,41.0
3112,41,100,41.0
3113,41,100,41.0
3114,41,100,41.0
3115,41,100,41.0
3116,41,100,41.0
3117,41,100,41.0
3118,41,100,41.0
3119,41,100,41.0
3120,41,100,41.0
3121,41,100,41.0
3122,41,100,41.0
3123,41,100,41.0
3124,41,100,41.0
3125,41,100,41.0
3126,41,100,41.0
3127,41,100,41.0
3128,41,100,41.0
3129,41,100,41.0
3130,41,100,41.0
3131,41,100,41.0
3132,41,100,41.0
3133,41,100,41.0
3134,41,100,41.0
3135,41,100,41.0
3136,41,100,41.0
3137,41,100,41.0
3138,41,100,41.0
3139,41,100,41.0
3140,41,100,41.0
3141,41,100,41.0
3142,41,100,41.0
3143,41,100,41.0
3144,41,100,41.0
3145,41,100,41.0
3146,41,100,41.0
3147,41,100,41.0
3148,41,100,41.0
3149,41,100,41.0
3150,41,100,41.0
3151,41,100,41.0
3152,41,100,41.0
3153,41,100,41.0
3154,41,100,41.0
3155,41,100,41.0
3156,41,100,41.0
3157,41,100,41.0
3158,41,100,41.0
3159,41,100,41.0
3160,41,100,41.0
3161,41,100,41.0
3162,41,100,41.0
3163,41,100,41.0
3164,40,100,40.0
3165,40,100,40.0
3166,40,100,40.0
3167,40,100,40.0
3168,40,100,40.0
3169,40,100,40.0
3170,40,100,40.0
3171,40,100,40.0
3172,40,100,40.0
3173,40,100,40.0
3174,40,100,40.0
3175,40,100,40.0
3176,40,100,40.0
3177,40,100,40.0
3178,40,100,40.0
3179,40,100,40.0
3180,40,100,40.0
3181,40,100,40.0
3182,40,100,40.0
3183,40,100,40.0
3184,40,100,40.0
3185,40,100,40.0
3186,40,100,40.0
3187,40,100,40.0
3188,40,100,40.0
3189,40,100,40.0
3190,40,100,40.0
3191,40,100,40.0
3192,40,100,40.0
3193,40,100,40.0
3194,40,100,40.0
3195,40,100,40.0
3196,40,100,40.0
3197,40,100,40.0
3198,40,100,40.0
3199,40,100,40.0
3200,40,100,40.0
3201,40,100,40.0
3202,40,100,40.0
3203,40,100,40.0
3204,40,100,40.0
3205,40,100,40.0
3206,40,100,40.0
3207,40,100,40.0
3208,40,100,40.0
3209,40,100,40.0
3210,40,100,40.0
3211,40,100,40.0
3212,40,100,40.0
3213,40,100,40.0
3214,40,100,40.0
3215,40,100,40.0
3216,40,100,40.0
3217,40,100,40.0
3218,40,100,40.0
3219,40,100,40.0
3220,40,100,40.0
3221,40,100,40.0
3222,40,100,40.0
3223,40,100,40.0
3224,40,100,40.0
3225,40,100,40.0
3226,40,100,40.0
3227,40,100,40.0
3228,40,100,40.0
3229,40,100,40.0
3230,40,100,40.0
3231,40,100,40.0
3232,40,100,40.0
3233,40,100,40.0
3234,40,100,40.0
3235,40,100,40.0
3236,40,100,40.0
3237,40,100,40.0
3238,40,100,40.0
3239,40,100,40.0
3240,40,100,40.0
3241,40,100,40.0
3242,40,100,40.0
3243,40,100,40.0
3244,40,100,40.0
3245,40,100,40.0
3246,40,100,40.0
3247,40,100,40.0
3248,40,100,40.0
3249,40,100,40.0
3250,39,100,39.0
3251,39,100,39.0
3252,39,100,39.0
3253,39,100,39.0
3254,39,100,39.0
3255,39,100,39.0
3256,39,100,39.0
3257,39,100,39.0
3258,39,100,39.0
3259,39,100,39.0
3260,39,100,39.0
3261,39,100,39.0
3262,39,100,39.0
3263,39,100,39.0
3264,39,100,39.0
3265,39,100,39.0
3266,39,100,39.0
3267,39,100,39.0
3268,39,100,39.0
3269,39,100,39.0
3270,39,100,39.0
3271,39,100,39.0
3272,39,100,39.0
3273,39,100,39.0
3274,39,100,39.0
3275,39,100,39.0
3276,39,100,39.0
3277,39,100,39.0
3278,39,100,39.0
3279,39,100,39.0
3280,39,100,39.0
3281,39,100,39.0
3282,39,100,39.0
3283,39,100,39.0
3284,39,100,39.0
3285,39,100,39.0
3286,39,100,39.0
3287,39,100,39.0
3288,39,100,39.0
3289,39,100,39.0
3290,39,100,39.0
3291,39,100,39.0
3292,39,100,39.0
3293,39,100,39.0
3294,39,100,39.0
3295,39,100,39.0
3296,39,100,39.0
3297,39,100,39.0
3298,39,100,39.0
3299,39,100,39.0
3300,39,100,39.0
3301,39,100,39.0
3302,39,100,39.0
3303,39,100,39.0
3304,39,100,39.0
3305,39,100,39.0
3306,39,100,39.0
3307,39,100,39.0
3308,39,100,39.0
3309,39,100,39.0
3310,39,100,39.0
3311,39,100,39.0
3312,39,100,39.0
3313,39,100,39.0
3314,39,100,39.0
3315,39,100,39.0
3316,39,100,39.0
3317,39,100,39.0
3318,39,100,39.0
3319,39,100,39.0
3320,39,100,39.0
3321,39,100,39.0
3322,39,100,39.0
3323,39,100,39.0
3324,39,100,39.0
3325,39,100,39.0
3326,39,100,39.0
3327,39,100,39.0
3328,39,100,39.0
3329,39,100,39.0
3330,39,100,39.0
3331,39,100,39.0
3332,39,100,39.0
3333,39,100,39.0
3334,39,100,39.0
3335,39,100,39.0
3336,39,100,39.0
3337,39,100,39.0
3338,39,100,39.0
3339,39,100,39.0
3340,38,100,38.0
3341,38,100,38.0
3342,38,100,38.0
3343,38,100,38.0
3344,38,100,38.0
3345,38,100,38.0
3346,38,100,38.0
3347,38,100,38.0
3348,38,100,38.0
3349,38,100,38.0
3350,38,100,38.0
3351,38,100,38.0
3352,38,100,38.0
3353,38,100,38.0
3354,38,100,38.0
3355,38,100,38.0
3356,38,100,38.0
3357,38,100,38.0
3358,38,100,38.0
3359,38,100,38.0
3360,38,100,38.0
3361,38,100,38.0
3362,38,100,38.0
3363,38,100,38.0
3364,38,100,38.0
3365,38,100,38.0
3366,38,100,38.0
3367,38,100,38.0
3368,38,100,38.0
3369,38,100,38.0
3370,38,100,38.0
3371,38,100,38.0
3372,38,100,38.0
3373,38,100,38.0
3374,38,100,38.0
3375,38,100,38.0
3376,38,100,38.0
3377,38,100,38.0
3378,38,100,38.0
3379,38,100,38.0
3380,38,100,38.0
3381,38,100,38.0
3382,38,100,38.0
3383,38,100,38.0
3384,38,100,38.0
3385,38,100,38.0
3386,38,100,38.0
3387,38,100,38.0
3388,38,100,38.0
3389,38,100,38.0
3390,38,100,38.0
3391,38,100,38.0
3392,38,100,38.0
3393,38,100,38.0
3394,38,100,38.0
3395,38,100,38.0
3396,38,100,38.0
3397,38,100,38.0
3398,38,100,38.0
3399,38,100,38.0
3400,38,100,38.0
3401,38,100,38.0
3402,38,100,38.0
3403,38,100,38.0
3404,37,100,37.0
3405,37,100,37.0
3406,37,100,37.0
3407,37,100,37.0
3408,37,100,37.0
3409,37,100,37.0
3410,37,100,37.0
3411,37,100,37.0
3412,37,100,37.0
3413,37,100,37.0
3414,37,100,37.0
3415,37,100,37.0
3416,37,100,37.0
3417,37,100,37.0
3418,37,100,37.0
3419,37,100,37.0
3420,37,100,37.0
3421,37,100,37.0
3422,37,100,37.0
3423,37,100,37.0
3424,37,100,37.0
3425,37,100,37.0
3426,37,100,37.0
3427,37,100,37.0
3428,37,100,37.0
3429,37,100,37.0
3430,37,100,37.0
3431,37,100,37.0
3432,37,100,37.0
3433,37,100,37.0
3434,37,100,37.0
3435,37,100,37.0
3436,37,100,37.0
3437,37,100,37.0
3438,37,100,37.0
3439,37,100,37.0
3440,37,100,37.0
3441,37,100,37.0
3442,37,100,37.0
3443,37,100,37.0
3444,37,100,37.0
3445,37,100,37.0
3446,37,100,37.0
3447,37,100,37.0
3448,37,100,37.0
3449,37,100,37.0
3450,37,100,37.0
3451,37,100,37.0
3452,37,100,37.0
3453,37,100,37.0
3454,37,100,37.0
3455,37,100,37.0
3456,37,100,37.0
3457,36,100,36.0
3458,36,100,36.0
3459,36,100,36.0
3460,36,100,36.0
3461,36,100,36.0
3462,36,100,36.0
3463,36,100,36.0
3464,36,100,36.0
3465,36,100,36.0
3466,36,100,36.0
3467,36,100,36.0
3468,36,100,36.0
3469,36,100,36.0
3470,36,100,36.0
3471,36,100,36.0
3472,36,100,36.0
3473,36,100,36.0
3474,36,100,36.0
3475,36,100,36.0
3476,36,100,36.0
3477,36,100,36.0
3478,36,100,36.0
3479,36,100,36.0
3480,36,100,36.0
3481,36,100,36.0
3482,36,100,36.0
3483,36,100,36.0
3484,36,100,36.0
3485,36,100,36.0
3486,36,100,36.0
3487,36,100,36.0
3488,36,100,36.0
3489,36,100,36.0
3490,36,100,36.0
3491,36,100,36.0
3492,36,100,36.0
3493,36,100,36.0
3494,36,100,36.0
3495,36,100,36.0
3496,36,100,36.0
3497,36,100,36.0
3498,36,100,36.0
3499,36,100,36.0
3500,36,100,36.0
3501,36,100,36.0
3502,36,100,36.0
3503,36,100,36.0
3504,36,100,36.0
3505,36,100,36.0
3506,36,100,36.0
3507,36,100,36.0
3508,36,100,36.0
3509,36,100,36.0
3510,36,100,36.0
3511,36,100,36.0
3512,35,100,35.0
3513,35,100,35.0
3514,35,100,35.0
3515,35,100,35.0
3516,35,100,35.0
3517,35,100,35.0
3518,35,100,35.0
3519,35,100,35.0
3520,35,100,35.0
3521,35,100,35.0
3522,35,100,35.0
3523,35,100,35.0
3524,35,100,35.0
3525,35,100,35.0
3526,35,100,35.0
3527,35,100,35.0
3528,35,100,35.0
3529,35,100,35.0
3530,35,100,35.0
3531,35,100,35.0
3532,35,100,35.0
3533,35,100,35.0
3534,35,100,35.0
3535,35,100,35.0
3536,35,100,35.0
3537,35,100,35.0
3538,35,100,35.0
3539,35,100,35.0
3540,35,100,35.0
3541,35,100,35.0
3542,35,100,35.0
3543,35,100,35.0
3544,35,100,35.0
3545,35,100,35.0
3546,35,100,35.0
3547,35,100,35.0
3548,35,100,35.0
3549,35,100,35.0
3550,35,100,35.0
3551,34,100,34.0
3552,34,100,34.0
3553,34,100,34.0
3554,34,100,34.0
3555,34,100,34.0
3556,34,100,34.0
3557,34,100,34.0
3558,34,100,34.0
3559,34,100,34.0
3560,34,100,34.0
3561,34,100,34.0
3562,34,100,34.0
3563,34,100,34.0
3564,34,100,34.0
3565,34,100,34.0
3566,34,100,34.0
3567,34,100,34.0
3568,34,100,34.0
3569,34,100,34.0
3570,34,100,34.0
3571,34,100,34.0
3572,34,100,34.0
3573,34,100,34.0
3574,34,100,34.0
3575,34,100,34.0
3576,34,100,34.0
3577,34,100,34.0
3578,34,100,34.0
3579,34,100,34.0
3580,34,100,34.0
3581,34,100,34.0
3582,34,100,34.0
3583,33,100,33.0
3584,33,100,33.0
3585,33,100,33.0
3586,33,100,33.0
3587,33,100,33.0
3588,33,100,33.0
3589,33,100,33.0
3590,33,100,33.0
3591,33,100,33.0
3592,33,100,33.0
3593,33,100,33.0
3594,33,100,33.0
3595,33,100,33.0
3596,33,100,33.0
3597,33,100,33.0
3598,33,100,33.0
3599,33,100,33.0
3600,33,100,33.0
3601,32,100,32.0
3602,32,100,32.0
3603,32,100,32.0
3604,32,100,32.0
3605,32,100,32.0
3606,32,100,32.0
3607,32,100,32.0
3608,32,100,32.0
3609,32,100,32.0
3610,32,100,32.0
3611,32,100,32.0
3612,31,100,31.0
3613,31,100,31.0
3614,31,100,31.0
3615,31,100,31.0
3616,31,100,31.0
3617,31,100,31.0
3618,31,100,31.0
3619,31,100,31.0
3620,30,100,30.0
3621,30,100,30.0
3622,30,100,30.0
3623,29,100,29.0
3624,29,100,29.0
3625,29,100,29.0
3626,29,100,29.0
3627,29,100,29.0
3628,29,100,29.0
3629,28,100,28.0
3630,27,100,27.0
3631,24,100,24.0
3632,23,100,23.0
3633,21,100,21.0
3634,20,100,20.0
3635,17,100,17.0
3636,17,100,17.0
3637,16,100,16.0
3638,15,100,15.0
3639,15,100,15.0
3640,15,100,15.0
3641,15,100,15.0
3642,15,100,15.0
3643,15,100,15.0
3644,14,100,14.0
3645,14,100,14.0
3646,14,100,14.0
3647,14,100,14.0
3648,13,100,13.0
3649,13,100,13.0
3650,13,100,13.0
3651,13,100,13.0
3652,13,100,13.0
3653,13,100,13.0
3654,12,100,12.0
3655,12,100,12.0
3656,12,100,12.0
3657,12,100,12.0
3658,12,100,12.0
3659,12,100,12.0
3660,12,100,12.0
3661,12,100,12.0
3662,12,100,12.0
3663,12,100,12.0
3664,12,100,12.0
3665,12,100,12.0
3666,12,100,12.0
3667,12,100,12.0
3668,12,100,12.0
3669,12,100,12.0
3670,12,100,12.0
3671,12,100,12.0
3672,12,100,12.0
3673,12,100,12.0
3674,12,100,12.0
3675,10,100,10.0
3676,10,100,10.0
3677,10,100,10.0
3678,10,100,10.0
3679,10,100,10.0
3680,10,100,10.0
3681,10,100,10.0
3682,10,100,10.0
3683,10,100,10.0
3684,10,100,10.0
3685,10,100,10.0
3686,10,100,10.0
3687,10,100,10.0
3688,,,
3689,,,
3690,,,
3691,,,
3692,,,
3693,,,
3694,,,
3695,94,100,94.0
3696,90,100,90.0
3697,88,100,88.0
3698,88,100,88.0
3699,87,100,87.0
3700,87,100,87.0
3701,87,100,87.0
3702,86,100,86.0
3703,86,100,86.0
3704,85,100,85.0
3705,85,100,85.0
3706,85,100,85.0
3707,85,100,85.0
3708,84,100,84.0
3709,84,100,84.0
3710,84,100,84.0
3711,84,100,84.0
3712,83,100,83.0
3713,83,100,83.0
3714,83,100,83.0
3715,83,100,83.0
3716,83,100,83.0
3717,83,100,83.0
3718,83,100,83.0
3719,82,100,82.0
3720,82,100,82.0
3721,82,100,82.0
3722,82,100,82.0
3723,81,100,81.0
3724,81,100,81.0
3725,81,100,81.0
3726,81,100,81.0
3727,81,100,81.0
3728,81,100,81.0
3729,81,100,81.0
3730,81,100,81.0
3731,81,100,81.0
3732,81,100,81.0
3733,81,100,81.0
3734,80,100,80.0
3735,80,100,80.0
3736,80,100,80.0
3737,80,100,80.0
3738,80,100,80.0
3739,80,100,80.0
3740,80,100,80.0
3741,79,100,79.0
3742,79,100,79.0
3743,79,100,79.0
3744,79,100,79.0
3745,79,100,79.0
3746,79,100,79.0
3747,79,100,79.0
3748,79,100,79.0
3749,79,100,79.0
3750,79,100,79.0
3751,79,100,79.0
3752,79,100,79.0
3753,78,100,78.0
3754,78,100,78.0
3755,78,100,78.0
3756,78,100,78.0
3757,78,100,78.0
3758,78,100,78.0
3759,78,100,78.0
3760,78,100,78.0
3761,77,100,77.0
3762,77,100,77.0
3763,77,100,77.0
3764,77,100,77.0
3765,77,100,77.0
3766,77,100,77.0
3767,77,100,77.0
3768,77,100,77.0
3769,77,100,77.0
3770,77,100,77.0
3771,77,100,77.0
3772,77,100,77.0
3773,77,100,77.0
3774,77,100,77.0
3775,76,100,76.0
3776,76,100,76.0
3777,76,100,76.0
3778,76,100,76.0
3779,76,100,76.0
3780,76,100,76.0
3781,76,100,76.0
3782,76,100,76.0
3783,76,100,76.0
3784,76,100,76.0
3785,76,100,76.0
3786,76,100,76.0
3787,76,100,76.0
3788,76,100,76.0
3789,76,100,76.0
3790,76,100,76.0
3791,75,100,75.0
3792,75,100,75.0
3793,75,100,75.0
3794,75,100,75.0
3795,75,100,75.0
3796,75,100,75.0
3797,75,100,75.0
3798,75,100,75.0
3799,75,100,75.0
3800,75,100,75.0
3801,75,100,75.0
3802,75,100,75.0
3803,75,100,75.0
3804,75,100,75.0
3805,75,100,75.0
3806,75,100,75.0
3807,74,100,74.0
3808,74,100,74.0
3809,74,100,74.0
3810,74,100,74.0
3811,74,100,74.0
3812,74,100,74.0
3813,74,100,74.0
3814,74,100,74.0
3815,74,100,74.0
3816,74,100,74.0
3817,74,100,74.0
3818,74,100,74.0
3819,74,100,74.0
3820,74,100,74.0
3821,74,100,74.0
3822,73,100,73.0
3823,73,100,73.0
3824,73,100,73.0
3825,73,100,73.0
3826,73,100,73.0
3827,73,100,73.0
3828,73,100,73.0
3829,73,100,73.0
3830,73,100,73.0
3831,73,100,73.0
3832,73,100,73.0
3833,73,100,73.0
3834,73,100,73.0
3835,73,100,73.0
3836,73,100,73.0
3837,73,100,73.0
3838,73,100,73.0
3839,73,100,73.0
3840,73,100,73.0
3841,73,100,73.0
3842,73,100,73.0
3843,73,100,73.0
3844,72,100,72.0
3845,72,100,72.0
3846,72,100,72.0
3847,72,100,72.0
3848,72,100,72.0
3849,72,100,72.0
3850,72,100,72.0
3851,72,100,72.0
3852,72,100,72.0
3853,72,100,72.0
3854,72,100,72.0
3855,72,100,72.0
3856,72,100,72.0
3857,72,100,72.0
3858,72,100,72.0
3859,72,100,72.0
3860,72,100,72.0
3861,72,100,72.0
3862,72,100,72.0
3863,72,100,72.0
3864,72,100,72.0
3865,72,100,72.0
3866,72,100,72.0
3867,71,100,71.0
3868,71,100,71.0
3869,71,100,71.0
3870,71,100,71.0
3871,71,100,71.0
3872,71,100,71.0
3873,71,100,71.0
3874,71,100,71.0
3875,71,100,71.0
3876,71,100,71.0
3877,71,100,71.0
3878,71,100,71.0
3879,71,100,71.0
3880,71,100,71.0
3881,71,100,71.0
3882,71,100,71.0
3883,71,100,71.0
3884,71,100,71.0
3885,71,100,71.0
3886,71,100,71.0
3887,71,100,71.0
3888,71,100,71.0
3889,71,100,71.0
3890,71,100,71.0
3891,71,100,71.0
3892,70,100,70.0
3893,70,100,70.0
3894,70,100,70.0
3895,70,100,70.0
3896,70,100,70.0
3897,70,100,70.0
3898,70,100,70.0
3899,70,100,70.0
3900,70,100,70.0
3901,70,100,70.0
3902,70,100,70.0
3903,70,100,70.0
3904,70,100,70.0
